epoch,time(s),learning late,train_loss,validation_loss,validation_error(%)
06146,00039,00039
06147,00014,00014
06148,00074,00074
06149,00036,00036
06150,00012,00012
06151,00095,00093
06152,00043,00043
06153,00051,00051
06154,00079,00079
06155,00078,00078
06156,00006,00006
06157,00004,00004
06158,00036,00036
06159,00032,00032
06160,00025,00025
06161,00097,00097
06162,00094,00094
06163,00034,00034
06164,00034,00034
06165,00059,00059
06166,00022,00022
06167,00010,00016
06168,00070,00070
06169,00009,00009
06170,00025,00025
06171,00077,00077
06172,00074,00074
06173,00017,00017
06174,00040,00028
06175,00047,00047
06176,00043,00043
06177,00013,00013
06178,00050,00050
06179,00021,00097
06180,00049,00049
06181,00078,00078
06182,00068,00068
06183,00099,00099
06184,00096,00052
06185,00028,00028
06186,00065,00080
06187,00019,00043
06188,00067,00023
06189,00023,00023
06190,00046,00055
06191,00074,00074
06192,00087,00087
06193,00087,00050
06194,00005,00005
06195,00051,00051
06196,00063,00063
06197,00011,00002
06198,00057,00057
06199,00099,00099
06200,00053,00053
06201,00037,00085
06202,00004,00074
06203,00095,00072
06204,00085,00075
06205,00087,00094
06206,00030,00095
06207,00040,00040
06208,00033,00033
06209,00049,00049
06210,00064,00064
06211,00008,00008
06212,00037,00037
06213,00000,00000
06214,00025,00086
06215,00009,00009
06216,00051,00051
06217,00040,00040
06218,00009,00009
06219,00039,00039
06220,00070,00070
06221,00096,00096
06222,00044,00044
06223,00062,00062
06224,00032,00032
06225,00010,00061
06226,00098,00035
06227,00008,00008
06228,00011,00002
06229,00066,00066
06230,00066,00066
06231,00011,00046
06232,00073,00073
06233,00056,00056
06234,00020,00020
06235,00095,00095
06236,00068,00068
06237,00047,00052
06238,00094,00094
06239,00022,00022
06240,00009,00009
06241,00023,00023
06242,00011,00011
06243,00055,00055
06244,00080,00044
06245,00018,00047
06246,00020,00020
06247,00017,00017
06248,00011,00011
06249,00073,00073
06250,00096,00096
06251,00060,00060
06252,00028,00028
06253,00010,00010
06254,00000,00000
06255,00010,00010
06256,00003,00031
06257,00015,00044
06258,00029,00029
06259,00024,00024
06260,00023,00023
06261,00052,00052
06262,00060,00060
06263,00012,00081
06264,00057,00057
06265,00052,00052
06266,00087,00087
06267,00085,00027
06268,00022,00022
06269,00083,00083
06270,00022,00022
06271,00040,00040
06272,00056,00056
06273,00001,00001
06274,00046,00045
06275,00029,00029
06276,00060,00060
06277,00065,00065
06278,00007,00007
06279,00088,00088
06280,00048,00048
06281,00008,00008
06282,00042,00029
06283,00018,00018
06284,00071,00071
06285,00050,00080
06286,00055,00055
06287,00080,00080
06288,00073,00073
06289,00068,00027
06290,00005,00005
06291,00069,00069
06292,00046,00046
06293,00064,00064
06294,00042,00042
06295,00090,00090
06296,00052,00052
06297,00001,00001
06298,00039,00039
06299,00060,00039
06300,00086,00086
06301,00055,00075
06302,00002,00002
06303,00036,00036
06304,00081,00013
06305,00057,00057
06306,00030,00030
06307,00074,00074
06308,00085,00085
06309,00033,00033
06310,00006,00006
06311,00003,00003
06312,00072,00072
06313,00054,00054
06314,00047,00047
06315,00091,00091
06316,00071,00071
06317,00068,00007
06318,00098,00098
06319,00069,00069
06320,00056,00056
06321,00014,00014
06322,00050,00050
06323,00037,00037
06324,00040,00040
06325,00097,00097
06326,00072,00072
06327,00043,00088
06328,00010,00010
06329,00075,00075
06330,00083,00083
06331,00066,00074
06332,00066,00066
06333,00047,00052
06334,00052,00052
06335,00086,00086
06336,00066,00066
06337,00024,00024
06338,00069,00069
06339,00041,00041
06340,00013,00013
06341,00039,00039
06342,00005,00005
06343,00061,00061
06344,00048,00048
06345,00044,00044
06346,00060,00023
06347,00038,00038
06348,00009,00044
06349,00019,00064
06350,00030,00030
06351,00002,00002
06352,00054,00054
06353,00012,00012
06354,00021,00021
06355,00056,00056
06356,00072,00072
06357,00093,00093
06358,00098,00046
06359,00073,00073
06360,00047,00047
06361,00089,00089
06362,00024,00024
06363,00059,00052
06364,00075,00075
06365,00020,00020
06366,00093,00067
06367,00092,00092
06368,00047,00096
06369,00087,00005
06370,00063,00063
06371,00039,00039
06372,00099,00067
06373,00045,00045
06374,00067,00067
06375,00002,00002
06376,00079,00079
06377,00076,00076
06378,00027,00027
06379,00081,00081
06380,00089,00089
06381,00083,00083
06382,00060,00060
06383,00048,00048
06384,00011,00002
06385,00002,00002
06386,00030,00030
06387,00011,00002
06388,00021,00021
06389,00082,00082
06390,00095,00090
06391,00094,00094
06392,00050,00074
06393,00049,00071
06394,00075,00075
06395,00079,00079
06396,00042,00042
06397,00075,00075
06398,00014,00014
06399,00089,00089
06400,00036,00050
06401,00083,00083
06402,00042,00042
06403,00067,00067
06404,00081,00081
06405,00067,00073
06406,00052,00052
06407,00017,00017
06408,00076,00076
06409,00005,00005
06410,00088,00042
06411,00068,00068
06412,00013,00013
06413,00037,00037
06414,00094,00094
06415,00035,00092
06416,00000,00000
06417,00048,00048
06418,00015,00015
06419,00015,00015
06420,00039,00039
06421,00040,00040
06422,00060,00082
06423,00031,00031
06424,00094,00094
06425,00099,00099
06426,00068,00068
06427,00052,00052
06428,00019,00019
06429,00004,00004
06430,00054,00054
06431,00089,00089
06432,00040,00040
06433,00027,00027
06434,00097,00097
06435,00014,00014
06436,00093,00093
06437,00066,00066
06438,00074,00074
06439,00026,00026
06440,00064,00036
06441,00009,00009
06442,00066,00066
06443,00044,00044
06444,00059,00059
06445,00033,00033
06446,00079,00079
06447,00063,00063
06448,00065,00097
06449,00043,00043
06450,00048,00048
06451,00078,00078
06452,00025,00025
06453,00058,00032
06454,00079,00018
06455,00040,00040
06456,00044,00044
06457,00080,00080
06458,00016,00016
06459,00045,00045
06460,00045,00045
06461,00012,00012
06462,00099,00099
06463,00018,00018
06464,00006,00006
06465,00041,00041
06466,00046,00046
06467,00069,00069
06468,00033,00018
06469,00044,00044
06470,00034,00034
06471,00032,00032
06472,00030,00030
06473,00069,00009
06474,00072,00072
06475,00085,00085
06476,00015,00015
06477,00092,00092
06478,00005,00005
06479,00071,00071
06480,00052,00052
06481,00047,00056
06482,00088,00088
06483,00022,00022
06484,00040,00064
06485,00031,00031
06486,00063,00063
06487,00022,00014
06488,00056,00056
06489,00099,00099
06490,00093,00072
06491,00022,00022
06492,00020,00020
06493,00099,00067
06494,00057,00057
06495,00072,00093
06496,00029,00029
06497,00023,00072
06498,00091,00091
06499,00064,00064
06500,00036,00036
06501,00022,00022
06502,00049,00049
06503,00026,00026
06504,00084,00084
06505,00047,00047
06506,00034,00034
06507,00085,00085
06508,00009,00009
06509,00022,00022
06510,00029,00029
06511,00025,00039
06512,00046,00032
06513,00094,00094
06514,00044,00093
06515,00025,00025
06516,00067,00018
06517,00053,00053
06518,00012,00012
06519,00027,00027
06520,00057,00010
06521,00099,00099
06522,00088,00088
06523,00061,00016
06524,00067,00091
06525,00078,00078
06526,00093,00007
06527,00055,00072
06528,00012,00012
06529,00015,00097
06530,00037,00037
06531,00040,00086
06532,00087,00087
06533,00053,00057
06534,00065,00036
06535,00046,00035
06536,00044,00044
06537,00057,00057
06538,00027,00027
06539,00004,00031
06540,00004,00003
06541,00026,00026
06542,00007,00007
06543,00096,00096
06544,00039,00039
06545,00042,00043
06546,00034,00034
06547,00079,00089
06548,00048,00048
06549,00056,00056
06550,00018,00018
06551,00045,00045
06552,00092,00092
06553,00097,00097
06554,00008,00008
06555,00033,00018
06556,00066,00066
06557,00081,00081
06558,00068,00037
06559,00051,00051
06560,00028,00010
06561,00077,00077
06562,00097,00097
06563,00033,00033
06564,00060,00060
06565,00043,00043
06566,00067,00010
06567,00074,00050
06568,00031,00031
06569,00087,00084
06570,00049,00049
06571,00099,00078
06572,00024,00024
06573,00068,00068
06574,00098,00098
06575,00058,00058
06576,00051,00051
06577,00044,00093
06578,00036,00036
06579,00065,00074
06580,00078,00078
06581,00055,00055
06582,00019,00050
06583,00025,00025
06584,00050,00065
06585,00086,00086
06586,00035,00035
06587,00059,00033
06588,00070,00092
06589,00033,00037
06590,00071,00071
06591,00061,00061
06592,00005,00005
06593,00079,00079
06594,00071,00071
06595,00020,00020
06596,00059,00059
06597,00067,00067
06598,00028,00028
06599,00076,00076
06600,00031,00031
06601,00067,00050
06602,00062,00062
06603,00009,00009
06604,00004,00004
06605,00054,00054
06606,00038,00038
06607,00046,00011
06608,00059,00059
06609,00025,00084
06610,00004,00063
06611,00065,00066
06612,00098,00035
06613,00052,00052
06614,00073,00073
06615,00087,00087
06616,00062,00062
06617,00015,00015
06618,00035,00011
06619,00059,00059
06620,00020,00020
06621,00096,00047
06622,00060,00096
06623,00079,00026
06624,00065,00036
06625,00035,00035
06626,00077,00077
06627,00038,00038
06628,00024,00024
06629,00002,00002
06630,00017,00017
06631,00036,00036
06632,00080,00080
06633,00074,00074
06634,00041,00041
06635,00032,00032
06636,00071,00023
06637,00076,00076
06638,00044,00044
06639,00091,00091
06640,00021,00021
06641,00081,00081
06642,00053,00053
06643,00055,00055
06644,00096,00047
06645,00079,00079
06646,00019,00019
06647,00029,00031
06648,00082,00082
06649,00064,00064
06650,00074,00003
06651,00049,00049
06652,00035,00035
06653,00097,00097
06654,00058,00058
06655,00043,00043
06656,00020,00020
06657,00086,00086
06658,00022,00022
06659,00019,00032
06660,00018,00018
06661,00053,00053
06662,00060,00060
06663,00036,00036
06664,00083,00083
06665,00018,00018
06666,00032,00032
06667,00066,00066
06668,00099,00099
06669,00051,00051
06670,00098,00035
06671,00069,00069
06672,00028,00028
06673,00046,00011
06674,00022,00022
06675,00049,00049
06676,00021,00021
06677,00093,00093
06678,00001,00001
06679,00055,00055
06680,00051,00051
06681,00073,00055
06682,00051,00051
06683,00067,00067
06684,00092,00092
06685,00076,00076
06686,00047,00052
06687,00031,00031
06688,00082,00082
06689,00075,00075
06690,00061,00061
06691,00055,00055
06692,00090,00090
06693,00078,00078
06694,00034,00034
06695,00087,00087
06696,00039,00039
06697,00085,00085
06698,00070,00070
06699,00002,00002
06700,00014,00014
06701,00033,00045
06702,00001,00001
06703,00095,00095
06704,00090,00090
06705,00064,00064
06706,00055,00055
06707,00012,00012
06708,00091,00091
06709,00047,00047
06710,00035,00002
06711,00022,00099
06712,00079,00079
06713,00081,00013
06714,00008,00008
06715,00084,00084
06716,00077,00027
06717,00002,00011
06718,00071,00071
06719,00021,00021
06720,00028,00028
06721,00046,00008
06722,00077,00055
06723,00067,00067
06724,00075,00075
06725,00040,00040
06726,00017,00017
06727,00074,00004
06728,00095,00095
06729,00063,00063
06730,00051,00051
06731,00048,00048
06732,00065,00065
06733,00006,00006
06734,00039,00039
06735,00005,00039
06736,00034,00042
06737,00049,00049
06738,00014,00014
06739,00000,00083
06740,00023,00023
06741,00078,00078
06742,00047,00047
06743,00081,00081
06744,00041,00041
06745,00076,00076
06746,00099,00099
06747,00003,00097
06748,00067,00024
06749,00024,00024
06750,00076,00076
06751,00057,00057
06752,00080,00080
06753,00016,00016
06754,00044,00044
06755,00054,00054
06756,00092,00092
06757,00073,00030
06758,00004,00004
06759,00002,00002
06760,00001,00001
06761,00039,00039
06762,00098,00098
06763,00090,00090
06764,00074,00074
06765,00081,00081
06766,00074,00074
06767,00064,00064
06768,00042,00042
06769,00059,00059
06770,00069,00069
06771,00067,00067
06772,00066,00066
06773,00010,00010
06774,00052,00052
06775,00022,00022
06776,00028,00011
06777,00069,00069
06778,00039,00039
06779,00015,00015
06780,00077,00077
06781,00036,00036
06782,00023,00023
06783,00041,00041
06784,00094,00094
06785,00048,00045
06786,00017,00017
06787,00001,00014
06788,00062,00062
06789,00009,00009
06790,00004,00004
06791,00037,00037
06792,00012,00013
06793,00077,00077
06794,00069,00069
06795,00072,00072
06796,00022,00022
06797,00075,00075
06798,00024,00045
06799,00003,00003
06800,00048,00008
06801,00024,00024
06802,00053,00028
06803,00004,00004
06804,00057,00057
06805,00010,00010
06806,00002,00002
06807,00000,00000
06808,00089,00089
06809,00007,00007
06810,00094,00094
06811,00033,00068
06812,00066,00066
06813,00017,00017
06814,00005,00005
06815,00090,00090
06816,00077,00077
06817,00034,00034
06818,00077,00077
06819,00045,00026
06820,00035,00035
06821,00052,00052
06822,00070,00070
06823,00029,00029
06824,00094,00094
06825,00037,00037
06826,00083,00083
06827,00040,00040
06828,00000,00000
06829,00092,00092
06830,00096,00096
06831,00004,00004
06832,00078,00078
06833,00080,00080
06834,00006,00006
06835,00085,00085
06836,00059,00059
06837,00096,00096
06838,00008,00008
06839,00056,00070
06840,00062,00062
06841,00025,00025
06842,00098,00022
06843,00008,00001
06844,00029,00082
06845,00093,00093
06846,00082,00082
06847,00052,00096
06848,00070,00070
06849,00008,00008
06850,00019,00019
06851,00067,00067
06852,00077,00004
06853,00086,00086
06854,00019,00019
06855,00033,00017
06856,00032,00032
06857,00038,00038
06858,00057,00057
06859,00005,00084
06860,00010,00010
06861,00040,00040
06862,00012,00012
06863,00033,00033
06864,00094,00094
06865,00068,00068
06866,00008,00008
06867,00089,00089
06868,00069,00069
06869,00095,00095
06870,00043,00043
06871,00060,00060
06872,00011,00011
06873,00053,00000
06874,00012,00012
06875,00090,00090
06876,00002,00002
06877,00054,00054
06878,00045,00045
06879,00065,00065
06880,00050,00050
06881,00003,00003
06882,00068,00068
06883,00017,00017
06884,00035,00035
06885,00081,00081
06886,00032,00032
06887,00009,00009
06888,00099,00099
06889,00077,00077
06890,00084,00084
06891,00022,00022
06892,00073,00030
06893,00023,00023
06894,00036,00036
06895,00073,00073
06896,00080,00080
06897,00070,00092
06898,00070,00092
06899,00063,00031
06900,00009,00009
06901,00086,00086
06902,00091,00091
06903,00026,00026
06904,00085,00085
06905,00030,00030
06906,00012,00012
06907,00054,00054
06908,00039,00039
06909,00076,00076
06910,00043,00045
06911,00032,00067
06912,00051,00051
06913,00068,00057
06914,00015,00019
06915,00008,00048
06916,00081,00081
06917,00055,00055
06918,00038,00038
06919,00027,00027
06920,00054,00054
06921,00081,00081
06922,00025,00084
06923,00000,00000
06924,00064,00064
06925,00042,00042
06926,00077,00077
06927,00052,00052
06928,00054,00092
06929,00082,00082
06930,00012,00012
06931,00089,00089
06932,00053,00053
06933,00021,00021
06934,00018,00018
06935,00092,00092
06936,00036,00036
06937,00044,00044
06938,00035,00035
06939,00031,00031
06940,00062,00062
06941,00041,00041
06942,00065,00065
06943,00028,00028
06944,00020,00020
06945,00092,00092
06946,00096,00033
06947,00003,00021
06948,00041,00086
06949,00072,00072
06950,00018,00018
06951,00056,00056
06952,00088,00088
06953,00076,00076
06954,00071,00071
06955,00048,00048
06956,00012,00012
06957,00045,00045
06958,00060,00060
06959,00078,00099
06960,00040,00084
06961,00024,00024
06962,00037,00037
